date/heure,numéro de versement,type,numéro de la commande,sku,description,quantité,Marketplace,traitement,ville d'où provient la commande,Région d'où provient la commande,code postal de la commande,Modèle de perception des taxes,ventes de produits,Taxes sur la vente des produits,crédits d'expédition,taxe sur les crédits d’expédition,crédits sur l'emballage cadeau,Taxes sur les crédits cadeaux,Rabais promotionnels,Taxes sur les remises promotionnelles,Taxes retenues sur le site de vente,frais de vente,Frais Expédié par Amazon,autres frais de transaction,autre,total
5 sep 2021 21:24:29 UTC,16121668552,Commande,403-7078226-1861120,FBA_Red_Apple_Peeler_New,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil (Rouge),1,amazon.fr,Amazon,Paris,,75015,MarketplaceFacilitator,12.49,2.5,0,0,0,0,0,0,-2.5,-2.32,-5.46,0,0,4.71
5 sep 2021 21:41:31 UTC,16121668552,Commande,402-4807386-4318724,FBA_Swing_Target_Metal_Black,ARSUK Cible d'Airsoft de tir à Automatique Réinitialisation en métal. 37 x 26 x 20 cm,1,amazon.fr,Amazon,Loireauxence,Varades,44370,MarketplaceFacilitator,16.67,3.33,0,0,0,0,0,0,-3.33,-3.09,-5.46,0,0,8.12
5 sep 2021 21:48:06 UTC,16121668552,Commande,403-1322420-3248359,Fba_Bxpp_ColourMarbels_100pcs,ARSUK Marbles 100 X Classique Rétro Verre Coloré Enfants Jouets Party Bag Fillers Staffers,1,amazon.fr,Amazon,Garches,,92380,MarketplaceFacilitator,10.04,2.01,0,0,0,0,0,0,-2.01,-1.86,-3.96,0,0,4.22
5 sep 2021 21:49:53 UTC,16121668552,Commande,407-5641126-9554768,Fba_6x99_MixPebbles-PACKof2,ARSUK 1kg de Billes Plates Couleurs mélangées. Verre. 17-20 mm,2,amazon.fr,Amazon,Boulogne Billancourt,,92100,MarketplaceFacilitator,18.32,3.66,0,0,0,0,0,0,-3.66,-3.4,-11.36,0,0,3.56
5 sep 2021 22:20:17 UTC,16121668552,Commande,404-5826466-0093120,FBA_A0xpp_Apple_peeler_Green,ARSUK 3 en 1 Apple Éplucheur trancheuse Dicer Fruit Pomme de cuisine de pommes de terre évider machine Cutter (Vert),1,amazon.fr,Amazon,Bussy St Georges,,77600,,12.49,0,0,0,0,0,0,0,0,-1.93,-5.46,0,0,5.1
5 sep 2021 22:56:08 UTC,16121668552,Commande,402-2297534-7845902,S&L_FBA_Bx49_1187_Stork_Gold,Ciseaux à Broder.Ciseaux à professionnel Coudre pour Petit Grue. Acier Inoxydable. mini Style Vintage.pour Broderie. Aiguille. Couture. Bricolages e,1,amazon.fr,Amazon,Trets,,13530,MarketplaceFacilitator,3.32,0.67,0,0,0,0,0,0,-0.67,-0.33,-3.45,0,0,-0.46
5 sep 2021 23:06:22 UTC,16121668552,Commande,171-7531669-9321937,FBA 4PP_10pc_Doted_Marbles,ARSUK 10 pièces Grand Style Fleuri Fait à la Main Lueur dans Les Billes de Verre de Style foncé à Pois. Protection Contre Les dommages. Jouets de,1,amazon.fr,Amazon,Paris,,75019,MarketplaceFacilitator,9.32,1.87,0,0,0,0,0,0,-1.87,-1.73,-3.96,0,0,3.63
5 sep 2021 23:44:43 UTC,16121668552,Commande,406-9966784-0829115,FBA-5x4p_Clear-Code:ARS04-TP_2xPacks,ARSUK Lot de 1 kg de galets ronds pour décoration de table. claire,1,amazon.fr,Amazon,Acheres,,78260,MarketplaceFacilitator,8.79,1.76,0,0,0,0,0,0,-1.76,-1.63,-5.68,0,0,1.48
5 sep 2021 23:56:20 UTC,16121668552,Commande,406-0266836-0064304,FBA_Red_Apple_Peeler_New,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil (Rouge),1,amazon.fr,Amazon,Paris,,75019,MarketplaceFacilitator,12.49,2.5,0,0,0,0,0,0,-2.5,-2.32,-5.46,0,0,4.71
6 sep 2021 00:40:06 UTC,16121668552,Commande,406-1129477-9013913,FBA_Green_SprayingMop_600ml_A2xpp,ARSUK balai vaporisateur d'eau Pulvérisation Nettoyant Sol Carrelage en marbre de cuisine 700 ml Micro Fibre,1,amazon.fr,Amazon,SOUILLAC,,46200,MarketplaceFacilitator,13.32,2.67,0,0,0,0,0,0,-2.67,-2.47,-5.68,0,0,5.17
6 sep 2021 01:00:46 UTC,16121668552,Commande,402-3461905-0756314,FBA_A0xpp_Apple_peeler_Green,ARSUK 3 en 1 Apple Éplucheur trancheuse Dicer Fruit Pomme de cuisine de pommes de terre évider machine Cutter (Vert),1,amazon.fr,Amazon,Plouguiel,,22220,MarketplaceFacilitator,12.49,2.5,0,0,0,0,0,0,-2.5,-2.32,-5.46,0,0,4.71
6 sep 2021 01:18:20 UTC,16121668552,Commande,403-1417660-1691530,07x4p_Code:3501-30-Black_Matt_TH_Wall,ARSUK Porte-Rouleau de Cuisine Porte-Papier essuie-Tout Tissu Grand Support de Distributeur fixé au Mur s'adapte dans Une Armoire ou sous Une Armoire,1,amazon.fr,Amazon,Sarlat la caneda,,24200,MarketplaceFacilitator,6.74,1.35,0,0,0,0,0,0,-1.35,-1.25,-3.38,0,0,2.11
6 sep 2021 01:43:05 UTC,16121668552,Commande,403-9071605-9617929,PAN-EU-FBA-BxPP_TMI-1167_cuticlescissors,Ciseaux à ongles manucure Ciseaux à cuticules en acier inoxydable Embellir les ongle bébé petit cuticule Nail Scissors tondeuse Toilettage Outils,1,amazon.fr,Amazon,Jouy En Josas,,78350,MarketplaceFacilitator,4.16,0.83,0,0,0,0,0,0,-0.83,-0.41,-2.37,0,0,1.38
6 sep 2021 02:18:02 UTC,16121668552,Commande,403-1877249-8937131,FBA-DxD9_Small-120ml_Containers(16pc),ARSUK BPA en plastique réutilisable récipient hermétique conteneurs avec couvercle empilable au micro-ondes congélateur au lave-vaisselle Lunch Bo,1,amazon.fr,Amazon,Hagetmau,,40700,MarketplaceFacilitator,12.58,2.52,0,0,0,0,0,0,-2.52,-2.33,-4.72,0,0,5.53
6 sep 2021 02:20:23 UTC,16121668552,Commande,402-4864723-8995548,FBA-5x4p_Clear-Code:ARS04-TP_2xPacks,ARSUK Lot de 1 kg de galets ronds pour décoration de table. claire,1,amazon.fr,Amazon,Seigne,Charente Maritime,17510,MarketplaceFacilitator,8.79,1.76,0,0,0,0,0,0,-1.76,-1.63,-5.68,0,0,1.48
6 sep 2021 02:29:41 UTC,16121668552,Commande,408-0778231-8249923,FBA-6xpp_Code:ARS04Y-100pcs-Yellow,ARSUK Cailloux de Verre Pierres décoratives Perles pépites gemmes Carreaux de mosaïque pour Vases Artisanat Bols de Jardin réservoir de Poisson (1,1,amazon.fr,Amazon,Courdimanche,,95800,MarketplaceFacilitator,9.15,1.83,0,0,0,0,0,0,-1.83,-1.7,-3.96,0,0,3.49
6 sep 2021 03:03:25 UTC,16121668552,Commande,406-2869471-6985954,FR-S&L-FBA-1169-Nail-scissor-7cm,Ciseaux à ongles manucure Ciseaux à cuticules en acier inoxydable Embellir les ongle bébé petit cuticule Nail Scissors tondeuse Toilettage Outils,1,amazon.fr,Amazon,Vallauris,Le Golfe Juan,6220,MarketplaceFacilitator,4.99,1,0,0,0,0,0,0,-1,-0.49,-2.37,0,0,2.13
6 sep 2021 03:23:50 UTC,16121668552,Commande,408-8363634-0485919,FBA_Red_Apple_Peeler_New,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil (Rouge),1,amazon.fr,Amazon,Saujon,,17600,MarketplaceFacilitator,12.49,2.5,0,0,0,0,0,0,-2.5,-2.32,-5.46,0,0,4.71
6 sep 2021 03:50:51 UTC,16121668552,Commande,402-2443409-4083509,FBA_Electric_peeler_White-B9xPP,ARSUK Multifonction Électrique Éplucheur Automatique Tournant Pomme Patate Peeling Machine Légume Coupeur Peeling Outil,1,amazon.fr,Amazon,BOIS COLOMBES,,92270,MarketplaceFacilitator,19.16,3.83,0,0,0,0,0,0,-3.83,-3.55,-5.46,0,0,10.15
6 sep 2021 05:17:33 UTC,16121668552,Commande,405-5708668-2118766,Mope-Handle-Lemon,ARSUK Kit balai Manche pour serpillère et 2 têtes de Balais laveurs Rotatif d'essorage sans Effort. Ustensiles de nettoyage - Lemon,1,amazon.fr,Amazon,Ivry Sur Seine,,94200,MarketplaceFacilitator,13.82,2.77,0,0,0,0,0,0,-2.77,-2.56,-5.46,0,0,5.8
6 sep 2021 05:17:56 UTC,16121668552,Commande,406-0682483-8025134,FBA_8pcs-plastic-box-Small,ARSUK Repas de Bébé Boîtes de Conservation. BPA en plastique Alimentation réutilisable récipient hermétique Boîtes avec couvercle empilable au,1,amazon.fr,Amazon,BOULOGNE BILLANCOURT,,92100,MarketplaceFacilitator,8.74,1.75,0,0,0,0,0,0,-1.75,-1.62,-3.95,0,0,3.17
6 sep 2021 07:11:18 UTC,16121668552,Commande,407-5545000-4096360,FBA_Green_SprayingMop_600ml_A2xpp,ARSUK balai vaporisateur d'eau Pulvérisation Nettoyant Sol Carrelage en marbre de cuisine 700 ml Micro Fibre,1,amazon.fr,Amazon,DURBUY,,6940,MarketplaceFacilitator,13.32,2.8,0,0,0,0,0,0,-2.8,-2.49,-5.68,0,0,5.15
6 sep 2021 07:19:38 UTC,16121668552,Commande,171-8452621-7711546,07x4p_Code:3501-30-Chrome_th_Wall,ARSUK Porte-essuie-Tout. Support de Distributeur de Rouleau de Papier hygiénique Mural s'adapte dans Une Armoire ou sous Une Armoire en métal,1,amazon.fr,Amazon,Rives Du Couesnon,St Marc Sur Couesnon,35140,MarketplaceFacilitator,5.92,1.18,1.11,0.22,0,0,0,0,-1.4,-1.1,-4.12,0,0,1.81
6 sep 2021 07:29:46 UTC,16121668552,Commande,406-6040990-3168322,PAN-EU-FBA-TMI-1302-2-Green-Tweezers,ARSUK Pinces à épiler. Bince Brucelle Professionnelle Épilation des Sourcil. Pincettes pour Sourcils. epilation epilateur de précision pour Les Po,1,amazon.fr,Amazon,LA TRONCHE,,38700,,4.16,0,0,0,0,0,0,0,0,-0.64,-2.37,0,0,1.15
6 sep 2021 07:57:08 UTC,16121668552,Commande,402-7986132-8301168,FBA_Green_Mop&Bucket_Set_Code:R-3S,ARSUK Ensemble Seau Essoreur et Balai à Franges en Microfibre. Seau Démontable et Vadrouille Magique Rotatif à 360° avec 2 Balai Remplaçable,1,amazon.fr,Amazon,Champigny-sur-marne,,94500,MarketplaceFacilitator,29.57,5.92,0,0,0,0,0,0,-5.92,-5.48,-11.75,0,0,12.34
6 sep 2021 08:22:06 UTC,16121668552,Commande,407-3517314-8934724,FBA_A0xpp_Apple_peeler_Green,ARSUK 3 en 1 Apple Éplucheur trancheuse Dicer Fruit Pomme de cuisine de pommes de terre évider machine Cutter (Vert),1,amazon.fr,Amazon,eze,,6360,MarketplaceFacilitator,12.49,2.5,2.07,0.42,0,0,-2.07,-0.42,-2.5,-2.32,-5.46,0,0,4.71
6 sep 2021 08:38:41 UTC,16121668552,Commande,404-8603696-4241157,FBA_Red_Apple_Peeler_New,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil (Rouge),1,amazon.fr,Amazon,Beyne-Heusay,,4610,MarketplaceFacilitator,12.49,2.62,0,0,0,0,0,0,-2.62,-2.33,-5.46,0,0,4.7
6 sep 2021 08:38:41 UTC,16121668552,Commande,404-8603696-4241157,FBA_A0xpp_Apple_peeler_Green,ARSUK 3 en 1 Apple Éplucheur trancheuse Dicer Fruit Pomme de cuisine de pommes de terre évider machine Cutter (Vert),1,amazon.fr,Amazon,Beyne-Heusay,,4610,MarketplaceFacilitator,12.49,2.62,0,0,0,0,0,0,-2.62,-2.33,-5.46,0,0,4.7
6 sep 2021 08:53:04 UTC,16121668552,Commande,406-1147404-7621118,FBA-5x7p_ARS04-TP Clear-2xPacks,ARSUK Galets Décoratifs en Verre. Pierres Perles Arrondies. Pierres. Gemmes (200 pcs / 1kg Galets Transparents),1,amazon.fr,Amazon,St Thibault Des Vignes,,77400,MarketplaceFacilitator,8.37,1.68,0,0,0,0,0,0,-1.68,-1.55,-5.68,0,0,1.14
6 sep 2021 09:00:01 UTC,16121668552,Commande,405-4584084-6326713,SFP-B0xpp_Code:80042_5inch_shipbell,"ARSUK Cloche de Bateau. Nautique. Marine en Laiton Massif. dîner d'école. réception. décoration Murale. Cloche Antique à Suspendre (5"" Laiton Mas",1,amazon.fr,Vendeur,herrlisheim,,67850,MarketplaceFacilitator,25.82,5.17,18.33,3.67,0,0,0,0,-8.84,-8.19,0,0,0,35.96
6 sep 2021 09:40:58 UTC,16121668552,Commande,402-9841745-5653106,FBA_Green_Mop&Bucket_Set_Code:R-3S,ARSUK Ensemble Seau Essoreur et Balai à Franges en Microfibre. Seau Démontable et Vadrouille Magique Rotatif à 360° avec 2 Balai Remplaçable,1,amazon.fr,Amazon,Limoux,,11300,MarketplaceFacilitator,29.57,5.92,0,0,0,0,0,0,-5.92,-5.48,-11.75,0,0,12.34
6 sep 2021 09:46:23 UTC,16121668552,Commande,407-3569174-9782703,Fba_Bxpp_ColourMarbels_100pcs,ARSUK Marbles 100 X Classique Rétro Verre Coloré Enfants Jouets Party Bag Fillers Staffers,1,amazon.fr,Amazon,RUEIL MALMAISON,,92500,MarketplaceFacilitator,10.04,2.01,0,0,0,0,0,0,-2.01,-1.86,-3.96,0,0,4.22
6 sep 2021 10:44:28 UTC,16121668552,Commande,171-6273149-9347521,FBA_A0xpp_Apple_peeler_Green,ARSUK 3 en 1 Apple Éplucheur trancheuse Dicer Fruit Pomme de cuisine de pommes de terre évider machine Cutter (Vert),1,amazon.fr,Amazon,St Ismier,,38330,MarketplaceFacilitator,12.49,2.5,0,0,0,0,0,0,-2.5,-2.32,-5.46,0,0,4.71
6 sep 2021 10:44:38 UTC,16121668552,Commande,407-5285728-8730742,FBA_greenApple_peeler_Hx99,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil,1,amazon.fr,Amazon,St Jean De Moirans,,38430,MarketplaceFacilitator,12.49,2.5,0,0,0,0,0,0,-2.5,-2.32,-5.46,0,0,4.71
6 sep 2021 10:47:04 UTC,16121668552,Commande,408-6931958-6343534,PAN-EU-FBA-TMI-1302-2-Green-Tweezers,ARSUK Pinces à épiler. Bince Brucelle Professionnelle Épilation des Sourcil. Pincettes pour Sourcils. epilation epilateur de précision pour Les Po,1,amazon.fr,Amazon,St didier de la tour,,38110,MarketplaceFacilitator,4.16,0.83,0,0,0,0,0,0,-0.83,-0.77,-2.37,0,0,1.02
6 sep 2021 11:28:05 UTC,16121668552,Commande,407-0315218-4402724,PAN-EU-FBA-BxPP_1169_Nail_scissor_7cm,Ciseaux à ongles manucure Ciseaux à cuticules en acier inoxydable Embellir les ongle bébé petit cuticule Nail Scissors tondeuse Toilettage Outils,1,amazon.fr,Amazon,Bilieu,,38850,MarketplaceFacilitator,4.57,0.92,0,0,0,0,0,0,-0.92,-0.45,-2.37,0,0,1.75
6 sep 2021 11:37:44 UTC,16121668552,Commande,403-8722551-5635553,FR-S&L-FBA-1169-Nail-scissor-7cm,Ciseaux à ongles manucure Ciseaux à cuticules en acier inoxydable Embellir les ongle bébé petit cuticule Nail Scissors tondeuse Toilettage Outils,1,amazon.fr,Amazon,NICE,ALPES MARITIMES,6100,MarketplaceFacilitator,4.99,1,0,0,0,0,0,0,-1,-0.49,-2.37,0,0,2.13
6 sep 2021 11:49:47 UTC,16121668552,Commande,408-0889339-6351527,FBA_A0_Code:ARS-TG03-BK-Target-stand-lon,ARSUK d'Airsoft Supports de Cible métallique. Porte-Cible Entonnoir. récupérateur de BB balles avec 50 Cibles Papiers 14 * 14cm,1,amazon.fr,Amazon,Bourg Sur Gironde,,33710,MarketplaceFacilitator,15.92,3.18,0,0,0,0,0,0,-3.18,-2.95,-5.68,0,0,7.29
6 sep 2021 11:54:28 UTC,16121668552,Commande,408-3094997-0521134,FBA_6xppBabyContainerARS-78805Medium8pcs,ARSUK Pots de conservation de Alimentation Bébé. BPA en plastique réutilisable hermétique Boîtes avec couvercle empilable au micro-ondes congéla,1,amazon.fr,Amazon,RUEIL MALMAISON,,92500,MarketplaceFacilitator,9.99,2,0,0,0,0,0,0,-2,-1.85,-4.72,0,0,3.42
6 sep 2021 11:56:03 UTC,16121668552,Commande,407-2037073-0541122,FBA_greenApple_peeler_Hx99,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil,1,amazon.fr,Amazon,Capesterre de Marie-Galante,,97140,,12.49,0,23.77,0,0,0,0,0,0,-1.93,-25.1,0,0,9.23
6 sep 2021 13:49:01 UTC,16121668552,Commande,405-1813584-6665940,FBA_3xpp_500gm/packof1_Mixed_pebbles,ARSUK Cailloux Verre pour Peinture Pots vases Artisanat Blanc Artisanat décoratif Aquarium électrique Rond Aquarium Vase de Jardin (100 Galets Mixte,1,amazon.fr,Amazon,Chaunay,,86510,MarketplaceFacilitator,8.22,1.64,0,0,0,0,0,0,-1.64,-1.52,-3.96,0,0,2.74
6 sep 2021 13:57:39 UTC,16121668552,Commande,406-2395779-1005917,FBA_A0xpp_Apple_peeler_Green,ARSUK 3 en 1 Apple Éplucheur trancheuse Dicer Fruit Pomme de cuisine de pommes de terre évider machine Cutter (Vert),1,amazon.fr,Amazon,SERIGNY,,86230,MarketplaceFacilitator,12.49,2.5,0,0,0,0,0,0,-2.5,-2.32,-5.46,0,0,4.71
6 sep 2021 13:57:39 UTC,16121668552,Commande,406-2395779-1005917,FBA_Electric_peeler_White-B9xPP,ARSUK Multifonction Électrique Éplucheur Automatique Tournant Pomme Patate Peeling Machine Légume Coupeur Peeling Outil,1,amazon.fr,Amazon,SERIGNY,,86230,MarketplaceFacilitator,19.16,3.83,0,0,0,0,0,0,-3.83,-3.55,-5.46,0,0,10.15
6 sep 2021 13:59:04 UTC,16121668552,Commande,404-6000564-7641968,FBA_27W_Replacement_Bulb_Expp,ARSUK 27W Ampoule Fluorescente de Rechange (6500 K) 4-pin. pour à lumière du jour Lampe de Bureau. de Lecture,1,amazon.fr,Amazon,Ste Ouenne,,79220,MarketplaceFacilitator,13.32,2.67,0,0,0,0,0,0,-2.67,-2.47,-3.95,0,0,6.9
6 sep 2021 14:00:54 UTC,16121668552,Commande,402-4375400-0546736,FBA-5x4p_Clear-Code:ARS04-TP_2xPacks,ARSUK Lot de 1 kg de galets ronds pour décoration de table. claire,1,amazon.fr,Amazon,Bages,,66670,MarketplaceFacilitator,8.79,1.76,0,0,0,0,0,0,-1.76,-1.63,-5.68,0,0,1.48
6 sep 2021 14:59:51 UTC,16121668552,Remboursement,404-9319755-8982755,FBA_8pcs-plastic-box-Small,ARSUK Repas de Bébé Boîtes de Conservation. BPA en plastique Alimentation réutilisable récipient hermétique Boîtes avec couvercle empilable au,1,amazon.fr,Amazon,Hettange Grande,,57330,MarketplaceFacilitator,-11.57,-2.32,0,0,0,0,0,0,2.32,1.72,0,0,0,-9.85
6 sep 2021 15:10:00 UTC,16121668552,Commande,408-3022906-1706748,PAN-EU-FBA-TMI-1302-2-Green-Tweezers,ARSUK Pinces à épiler. Bince Brucelle Professionnelle Épilation des Sourcil. Pincettes pour Sourcils. epilation epilateur de précision pour Les Po,1,amazon.fr,Amazon,Etampes,,91150,MarketplaceFacilitator,4.16,0.83,0,0,0,0,0,0,-0.83,-0.77,-2.37,0,0,1.02
6 sep 2021 15:11:50 UTC,16121668552,Commande,171-8741434-5025964,FBA_greenApple_peeler_Hx99,ARSUK Éplucheur de Pomme Légume Fruit Poire Patate Éplucheuse Carottier Coupeur Trancheur Machine à éplucher Noyau Enlèvement Outil,1,amazon.fr,Amazon,Pouy De Touges,,31430,MarketplaceFacilitator,12.49,2.5,0,0,0,0,0,0,-2.5,-2.32,-5.46,0,0,4.71
6 sep 2021 15:31:46 UTC,16121668552,Commande,402-4718742-8797144,FBA_3xpp_500gm/packof1_TP_pebble,Arsuk® Lot de 100 galets de décoration ronds en verre Transparent 500 g,1,amazon.fr,Amazon,Sollies Pont,,83210,MarketplaceFacilitator,8.91,1.78,0,0,0,0,0,0,-1.78,-1.65,-3.96,0,0,3.3
6 sep 2021 16:24:52 UTC,16121668552,Commande,403-5745636-1939517,FBA_Green_Mop&Bucket_Set_Code:R-3S,ARSUK Ensemble Seau Essoreur et Balai à Franges en Microfibre. Seau Démontable et Vadrouille Magique Rotatif à 360° avec 2 Balai Remplaçable,1,amazon.fr,Amazon,Le Barcares,,66420,MarketplaceFacilitator,29.66,5.93,0,0,0,0,0,0,-5.93,-5.5,-11.75,0,0,12.41
6 sep 2021 16:29:42 UTC,16121668552,Commande,171-4363216-2193959,FBA3xpp_500gm/packof1_Black_pebble,ARSUK Cailloux de Verre Pierres décoratives Perles pépites gemmes Carreaux de mosaïque pour Vases Artisanat Bols de Jardin réservoir de Poisson (1,1,amazon.fr,Amazon,Castelnau d'estretefonds,,31620,MarketplaceFacilitator,6.99,1.4,0,0,0,0,0,0,-1.4,-1.3,-3.96,0,0,1.73
6 sep 2021 16:29:53 UTC,16121668552,Commande,404-1151036-0457958,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Cibles d'Airsoft de tir à Réinitialisation Automatique en métal. 37x 26x20 cm,1,amazon.fr,Amazon,Serrouville,,54560,MarketplaceFacilitator,17.82,3.57,0,0,0,0,0,0,-3.57,-3.3,-5.46,0,0,9.06
6 sep 2021 16:42:50 UTC,16121668552,Commande,171-4391340-7908354,PAN-EU-FBA-TMI-1302-2-Green-Tweezers,ARSUK Pinces à épiler. Bince Brucelle Professionnelle Épilation des Sourcil. Pincettes pour Sourcils. epilation epilateur de précision pour Les Po,1,amazon.fr,Amazon,ILLKIRCH GRAFFENSTADEN,,67400,MarketplaceFacilitator,4.16,0.83,0,0,0,0,0,0,-0.83,-0.77,-2.37,0,0,1.02
6 sep 2021 16:49:47 UTC,16121668552,Commande,408-0575304-6483500,FBA_ 6xpp_200PCS _BLACK_Pebbles,ARSUK Cailloux décoratifs. Decostones. Ronde Perles. Accessoires et Objets de décoration 200pcs (1kg) (Noir),1,amazon.fr,Amazon,Vineuil,,41350,MarketplaceFacilitator,8.75,1.75,0,0,0,0,0,0,-1.75,-1.62,-5.68,0,0,1.45
6 sep 2021 17:37:37 UTC,16121668552,Commande,406-8781869-1651523,FBA_6xppBabyContainerARS-78805Medium8pcs,ARSUK Pots de conservation de Alimentation Bébé. BPA en plastique réutilisable hermétique Boîtes avec couvercle empilable au micro-ondes congéla,1,amazon.fr,Amazon,St Joachim,,44720,MarketplaceFacilitator,9.99,2,0,0,0,0,0,0,-2,-1.85,-4.72,0,0,3.42
6 sep 2021 17:47:54 UTC,16121668552,Commande,408-8942525-6460367,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK Cibles d'Airsoft de tir à Réinitialisation Automatique en métal. 37x 26x20 cm,1,amazon.fr,Amazon,Courcelles-lès-Gisors,Picardie,60240,MarketplaceFacilitator,17.82,3.57,0,0,0,0,0,0,-3.57,-3.3,-5.46,0,0,9.06
6 sep 2021 18:45:54 UTC,16121668552,Commande,405-6871547-3482729,FBA_Electric_peeler_White-B9xPP,ARSUK Multifonction Électrique Éplucheur Automatique Tournant Pomme Patate Peeling Machine Légume Coupeur Peeling Outil,1,amazon.fr,Amazon,MARCHIENNES,,59870,MarketplaceFacilitator,19.16,3.83,4.16,0.83,0,0,0,0,-4.66,-3.55,-9.62,0,0,10.15
6 sep 2021 18:47:49 UTC,16121668552,Commande,402-8544709-1241149,FBA-B5xPP_code:ARS-GD001_2_PairBoot_Rack,ARSUK Welly étagère à Chaussures pour Jardin . Porte-Bottes Fonte Stockage Extérieur (2 Paire Botte Râtelier),1,amazon.fr,Amazon,LE TRONCHET,,35540,MarketplaceFacilitator,26.66,5.33,4.16,0.83,0,0,-4.16,-0.83,-5.33,-4.94,-7.45,0,0,14.27
6 sep 2021 18:51:04 UTC,16121668552,Commande,171-6724849-7393966,B6xPP_code:ARS-GD004_4_Pair_Rack_Round,ARSUK Welly étagère à Chaussures pour Jardin. Porte-Bottes Fonte Stockage Extérieur (4 Paire Botte Râtelier),1,amazon.fr,Amazon,USSEL,,19200,MarketplaceFacilitator,30.82,6.17,4.16,0.83,0,0,-4.16,-0.83,-6.17,-5.72,-12.16,0,0,12.94
6 sep 2021 19:05:07 UTC,16121668552,Commande,402-9207462-4781113,Mope-Handle-Lemon,ARSUK Kit balai Manche pour serpillère et 2 têtes de Balais laveurs Rotatif d'essorage sans Effort. Ustensiles de nettoyage - Lemon,1,amazon.fr,Amazon,gailhan,,30260,MarketplaceFacilitator,13.82,2.77,0,0,0,0,0,0,-2.77,-2.56,-5.46,0,0,5.8
6 sep 2021 19:05:19 UTC,16121668552,Commande,404-0864112-3281150,S&L_Code:3501-30-Steel_TH_Wall,ARSUK Porte-Rouleau de Cuisine Porte-Rouleau de Papier essuie-Tout Support de Distributeur Mural de Salle de Bain conteneur de Papier hygiénique ou s,1,amazon.fr,Amazon,ransart,,6043,MarketplaceFacilitator,4.99,1.05,0,0,0,0,0,0,-1.05,-0.93,-5.3,0,0,-1.24
6 sep 2021 19:24:44 UTC,16121668552,Commande,402-3074346-1165100,FR-S&L-FBA-1169-Nail-scissor-7cm,Ciseaux à ongles manucure Ciseaux à cuticules en acier inoxydable Embellir les ongle bébé petit cuticule Nail Scissors tondeuse Toilettage Outils,1,amazon.fr,Amazon,Saint Mars Vieux Maisons,,77320,MarketplaceFacilitator,4.99,1,0,0,0,0,0,0,-1,-0.49,-2.37,0,0,2.13
6 sep 2021 19:31:16 UTC,16121668552,Commande,408-2171136-3377960,FBA_Green_Mop&Bucket_Set_Code:R-3S,ARSUK Ensemble Seau Essoreur et Balai à Franges en Microfibre. Seau Démontable et Vadrouille Magique Rotatif à 360° avec 2 Balai Remplaçable,1,amazon.fr,Amazon,Chambley Bussieres,,54890,MarketplaceFacilitator,29.66,5.93,0,0,0,0,0,0,-5.93,-5.5,-11.75,0,0,12.41
6 sep 2021 19:31:33 UTC,16121668552,Commande,403-6715837-2574741,FBA_Glass_Pebbles-MIXcolour-Packof_100,ARSUK Cailloux de Verre Pierres décoratives Perles pépites gemmes Carreaux de mosaïque pour Vases Artisanat Bols de Jardin réservoir de Poisson (1,3,amazon.fr,Amazon,Moutiers en Puisaye,,89520,MarketplaceFacilitator,19.98,3.99,4.15,0.84,0,0,0,0,-4.83,-3.69,-16,0,0,4.44
6 sep 2021 19:31:50 UTC,16121668552,Remboursement,402-6935603-7183501,FBA_A0xpp_Apple_peeler_Green,ARSUK 3 en 1 Apple Éplucheur trancheuse Dicer Fruit Pomme de cuisine de pommes de terre évider machine Cutter (Vert),1,amazon.fr,Amazon,DEUIL LA BARRE,,95170,MarketplaceFacilitator,-12.49,-2.5,0,0,0,0,0,0,2.5,1.86,0,0,0,-10.63
6 sep 2021 20:05:44 UTC,16121668552,Commande,171-9377688-5703503,S&L_Code:3501-30-Steel_TH_Wall,ARSUK Porte-Rouleau de Cuisine Porte-Rouleau de Papier essuie-Tout Support de Distributeur Mural de Salle de Bain conteneur de Papier hygiénique ou s,1,amazon.fr,Amazon,Lyon,,69007,MarketplaceFacilitator,4.99,1,0,0,0,0,0,0,-1,-0.93,-5.3,0,0,-1.24
