date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfilment,order city,order state,order postal,tax collection model,product sales,product sales tax,postage credits,shipping credits tax,gift wrap credits,giftwrap credits tax,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total
3 Jan 2022 01:58:25 UTC,16869293022,Order,026-7822689-9292333,NZ_GD0400_4_Pair_Rack_Round,"NEEZ Wellington Boot Racks Stand Holder Organizer with Brush, Metal Shoe Wellies Storage Solution - Boot Jack for Welly, Ideal for Indoor and Outdoor",1,amazon.co.uk,Amazon,SOULBURY,Buckinghamshire,LU7 0JL,,27.49,5.5,0,0,0,0,0,0,0,-5.05,-5.54,0,0,22.4
3 Jan 2022 02:13:26 UTC,16869293022,Order,204-3130260-9265937,FBA_27W_Replacement_Bulb,NEEZ 27W Replacement Bulb Natural Sunlight Energy Saving Compact Fluorescent (CFL) 4-pin GX10Q-4 Cap Socket 6400K Tube Light,1,amazon.co.uk,Amazon,Monmouth,Gwent,NP25 4BU,,8.49,1.7,0,0,0,0,0,0,0,-1.56,-2.19,0,0,6.44
3 Jan 2022 02:30:35 UTC,16869293022,Order,026-7937647-6248320,NZ_FBA_Electric_Peeler_Black,NEEZ Automatic Apple Peeler Potato Vegetable spiralizer Fruit Peeling Machine Cutter Rotating Kitchen Tool Easy Electric Peeler and Corer (Electric Pe,1,amazon.co.uk,Amazon,CRAMLINGTON,,NE23 3BL,,14.99,3,0,0,0,0,0,0,0,-2.75,-2.5,0,0,12.74
3 Jan 2022 02:34:53 UTC,16869293022,Order,202-5835581-2667511,FBA_NZ_A2xpp_Code:NZ-TG04-BK_Swinging_Ta,"NEEZ Airsoft Swing Target Self Resetting System Holder Cone Funnel BB Pellets Spinning Trap Metal For Airgun, Rifle, and Pistol Indoor Outdoor Shootin",1,amazon.co.uk,Amazon,CAMBRIDGE,England,CB23 8TP,,14.82,2.97,0,0,0,0,0,0,0,-2.72,-2.5,0,0,12.57
3 Jan 2022 02:35:12 UTC,16869293022,Order,204-2053830-7154747,FBA_SML_3x49_Milky_40,"NEEZ Marbles Made of Glass Traditional Toys, Solitaire Puzzles Board Games marbles, Arcade & Table Games, assorted glass marbles, Come in a Net, Pack",1,amazon.co.uk,Amazon,BUXTON,,SK17 9TY,,4.49,0.9,0,0,0,0,0,0,0,-0.82,-1.42,0,0,3.15
3 Jan 2022 02:48:13 UTC,16869293022,Order,026-1848804-8119528,UK_S&L-FBA_Colour_Marble_40,"NEEZ Marbles Made of Glass Traditional Toys, Solitaire Puzzles Board Games marbles, Arcade & Table Games, assorted glass marbles, Come in a Net, Pack",1,amazon.co.uk,Amazon,BIRCHINGTON,Kent,CT7 9PS,,5.32,1.07,0,0,0,0,0,0,0,-0.98,-1.42,0,0,3.99
3 Jan 2022 02:49:44 UTC,16869293022,Order,205-8185603-3066725,NZ_FBA_Pack_of_10_Co2_Gas_12g,"NEEZ 12g CO2 Cartridges Gas Capsule Cylinder For Rifle, Pistol, BB Gun, Paintball Airgun, Pack 10, 8.3 x 2 x 2 cm",2,amazon.co.uk,Amazon,KILMARNOCK,,KA3 2DJ,,19.92,3.98,0,0,0,0,0,0,0,-1.96,-4.42,0,0,17.52
3 Jan 2022 03:04:33 UTC,16869293022,Order,206-1603016-9197957,FBA_S&L_BB_Loader_120_Rnd_BLK,NEEZ Airsoft Speed Loader 6mm BB Pellets Gun Combat Tactical Military Paintball War Game Quick Hunting Accessories High Loading Tool (120 Round Black),1,amazon.co.uk,Amazon,MOLD,,CH7 1SG,,5.99,1.2,2.49,0.5,0,0,0,0,0,-1.1,-3.29,0,0,5.79
3 Jan 2022 03:07:04 UTC,16869293022,Order,206-5723818-1785117,FBA_SM_L_4x99_SCALAR-218,Dental Tooth Scaler Plaque Remover (Perfect for Cats and Dogs) - 6.5 Inch Double Headed Tarter scraper Stainless Steel Teeth Cleaning Tools / picks (6,1,amazon.co.uk,Amazon,WITNEY,Oxfordshire,OX28 3GB,,4.32,0.86,0,0,0,0,0,0,0,-0.79,-0.6,0,0,3.79
3 Jan 2022 03:10:54 UTC,16869293022,Order,204-5874870-2229914,UK_S&L-FBA_Colour_Marble_40,"NEEZ Marbles Made of Glass Traditional Toys, Solitaire Puzzles Board Games marbles, Arcade & Table Games, assorted glass marbles, Come in a Net, Pack",1,amazon.co.uk,Amazon,LIVERPOOL,,L11 2TN,,5.32,1.07,0,0,0,0,0,0,0,-0.98,-1.42,0,0,3.99
3 Jan 2022 03:20:28 UTC,16869293022,Order,204-9593846-3465123,FBA_SM_L_4x99_SCALAR-218,Dental Tooth Scaler Plaque Remover (Perfect for Cats and Dogs) - 6.5 Inch Double Headed Tarter scraper Stainless Steel Teeth Cleaning Tools / picks (6,1,amazon.co.uk,Amazon,HEXHAM,Northd,NE48 3DX,,4.32,0.86,0,0,0,0,0,0,0,-0.79,-0.6,0,0,3.79
3 Jan 2022 03:23:14 UTC,16869293022,Order,205-6328899-8017162,UK_S&L-FBA_Colour_Marble_40,"NEEZ Marbles Made of Glass Traditional Toys, Solitaire Puzzles Board Games marbles, Arcade & Table Games, assorted glass marbles, Come in a Net, Pack",1,amazon.co.uk,Amazon,Birmingham,,B13 8BL,,5.32,1.07,0,0,0,0,0,0,0,-0.98,-1.42,0,0,3.99
3 Jan 2022 03:32:18 UTC,16869293022,Order,202-7000559-6554746,NZ_FBA_18039_BLK_Boot_Scraper,"NEEZ Boot Scraper, Cast Iron Welly Boot Jack, Shoe Cleaner with Brush, Ideal for Indoor and Outdoor, 3 in 1 Shoe Brush, Jack and Scraper (Boot Scraper",1,amazon.co.uk,Amazon,RUGBY,,CV23 0QF,,29.99,6,0,0,0,0,0,0,0,-5.51,-4.14,0,0,26.34
3 Jan 2022 03:35:29 UTC,16869293022,Order,206-5272617-1686747,FBA_NZ-BootScraper_18039,"NEEZ Boot Cleaners, Brush, Jack, Rack & Scraper, Robust Cast Iron Outdoor Welly Shoe Remover & Mud Cleaners, Stand, Cabinet & Storage",1,amazon.co.uk,Amazon,SAFFRON WALDEN,,CB10 2AW,,27.49,5.5,0,0,0,0,0,0,0,-5.05,-4.14,0,0,23.8
3 Jan 2022 03:36:05 UTC,16869293022,Order,205-7528466-0792304,FBA_NZ_GD004-4PairBootRack,"NEEZ Welly Boot Rack, Wellington Cast Iron Boot Stand, Indoor & Outdoor Boot Holders for Wellies, Black Shoe Box (4 Pairs Wellington Boot Rack)",1,amazon.co.uk,Amazon,Nottingham,Notts,NG12 3LL,,25.82,5.17,0,0,0,0,0,0,0,-4.74,-5.54,0,0,20.71
3 Jan 2022 03:37:31 UTC,16869293022,Order,202-2916699-6888329,FBA_NZ_GD004-4PairBootRack,"NEEZ Welly Boot Rack, Wellington Cast Iron Boot Stand, Indoor & Outdoor Boot Holders for Wellies, Black Shoe Box (4 Pairs Wellington Boot Rack)",1,amazon.co.uk,Amazon,TIBBERTON,Gloucestershire,GL19 3AQ,,25.82,5.17,0,0,0,0,0,0,0,-4.74,-5.54,0,0,20.71
3 Jan 2022 03:38:17 UTC,16869293022,Order,206-5580713-2990709,FBA_NZ_GD004-4PairBootRack,"NEEZ Welly Boot Rack, Wellington Cast Iron Boot Stand, Indoor & Outdoor Boot Holders for Wellies, Black Shoe Box (4 Pairs Wellington Boot Rack)",1,amazon.co.uk,Amazon,SWADLINCOTE,Derbyshire,DE11 7BH,,25.82,5.17,0,0,0,0,0,0,0,-4.74,-5.54,0,0,20.71
3 Jan 2022 04:13:39 UTC,16869293022,Order,205-3777232-6437951,NZ_GD0400_4_Pair_Rack_Round,"NEEZ Wellington Boot Racks Stand Holder Organizer with Brush, Metal Shoe Wellies Storage Solution - Boot Jack for Welly, Ideal for Indoor and Outdoor",1,amazon.co.uk,Amazon,Market Drayton,Shropshire,TF9 3DW,,27.49,5.5,0,0,0,0,0,0,0,-5.05,-5.54,0,0,22.4
3 Jan 2022 04:13:55 UTC,16869293022,Order,202-1157088-3513953,NZ_GD0400_4_Pair_Rack_Round,"NEEZ Wellington Boot Racks Stand Holder Organizer with Brush, Metal Shoe Wellies Storage Solution - Boot Jack for Welly, Ideal for Indoor and Outdoor",1,amazon.co.uk,Amazon,GITTISHAM,,EX14 3FE,,27.49,5.5,0,0,0,0,0,0,0,-5.05,-5.54,0,0,22.4
3 Jan 2022 04:20:03 UTC,16869293022,Order,203-3391553-0169161,FBA_2xpp_ Clear_100Pcs/500gm,"NEEZ Glass Pebbles for Decoration Purpose in Aquarium, Vases and Home Decor, Stones Beads Rounded, Nuggets, Mosaic Tiles, Gems in Net Bags (Clear Pebb",1,amazon.co.uk,Amazon,HINCKLEY,,LE10 0NF,,7.49,1.5,0,0,0,0,0,0,0,-1.38,-2.21,0,0,5.4
3 Jan 2022 04:20:03 UTC,16869293022,Order,026-4058036-6630754,FBA_NZ_A2xpp_Code:NZ-TG04-BK_Swinging_Ta,"NEEZ Airsoft Swing Target Self Resetting System Holder Cone Funnel BB Pellets Spinning Trap Metal For Airgun, Rifle, and Pistol Indoor Outdoor Shootin",1,amazon.co.uk,Amazon,RUGBY,,CV23 8HY,,15.99,3.2,0,0,0,0,0,0,0,-2.94,-2.5,0,0,13.75
3 Jan 2022 04:27:54 UTC,16869293022,Order,204-4921199-7524368,NZ_FBA_0.20g_Bio_2000_Pellets_Bottle_Whi,"NEEZ Airsoft BB Pellets 6mm Plastic Balls High Grade Paintball heavy Duty and Smooth Polished - 0.12g, 0.20g, BB 2000, 4000, 5000, 10000 Rounds (0.20g",1,amazon.co.uk,Amazon,BIRMINGHAM,,B10 0TB,,7.74,1.55,0,0,0,0,0,0,0,-1.42,-2.5,0,0,5.37
3 Jan 2022 04:36:38 UTC,16869293022,Order,026-6924276-9456359,NZ_FBA_0.20g_Bio_2000_Pellets_Bottle_Whi,"NEEZ Airsoft BB Pellets 6mm Plastic Balls High Grade Paintball heavy Duty and Smooth Polished - 0.12g, 0.20g, BB 2000, 4000, 5000, 10000 Rounds (0.20g",1,amazon.co.uk,Amazon,RUSHDEN,Northamptonshire,NN10 0LW,,7.74,1.55,0,0,0,0,0,0,0,-1.42,-2.5,0,0,5.37
3 Jan 2022 04:36:55 UTC,16869293022,Order,204-3051631-2834705,FBA_NZ_GD001-2PairBootRack,"NEEZ Welly Boot Rack, Wellington Cast Iron Boot Stand, Indoor & Outdoor Boot Holders for Wellies, Black Shoe Box (2 Pairs Wellington Boot Rack)",1,amazon.co.uk,Amazon,FARNBOROUGH,,GU14 8AD,,24.16,4.83,0,0,0,0,0,0,0,-4.44,-4.14,0,0,20.41
3 Jan 2022 04:42:15 UTC,16869293022,Order,203-6015403-5344316,NZ-FBA-Neck&Desk-Magnifying-Glass,NEEZ Magnifying Glass with Light Led Lamp Giant Magnifier Reading Hands-Free (Neck & Desk Magnifier),1,amazon.co.uk,Amazon,Tonbridge,Kent,TN9 1PU,,7.66,1.53,0,0,0,0,0,0,0,-1.41,-1.66,0,0,6.12
3 Jan 2022 04:57:13 UTC,16869293022,Order,204-8767169-5601913,FBA_7x99_Marble_Colour_200,"NEEZ Marbles Made of Glass Traditional Toys, Solitaire Puzzles Board Games marbles, Arcade & Table Games, assorted glass marbles, Come in a Net, Pack",1,amazon.co.uk,Amazon,UPMINSTER,,RM14 1AS,,8.32,1.67,0,0,0,0,0,0,0,-1.53,-2.66,0,0,5.8
3 Jan 2022 05:06:01 UTC,16869293022,Order,202-5542400-2888336,FBA_SM_L_4x99_SCALAR-218,Dental Tooth Scaler Plaque Remover (Perfect for Cats and Dogs) - 6.5 Inch Double Headed Tarter scraper Stainless Steel Teeth Cleaning Tools / picks (6,1,amazon.co.uk,Amazon,Pershore,Worcestershire,WR10 1NU,,4.32,0.86,0,0,0,0,0,0,0,-0.79,-0.6,0,0,3.79
3 Jan 2022 05:06:07 UTC,16869293022,Order,204-0195005-5112352,FBA_SM_L_4x99_SCALAR-218,Dental Tooth Scaler Plaque Remover (Perfect for Cats and Dogs) - 6.5 Inch Double Headed Tarter scraper Stainless Steel Teeth Cleaning Tools / picks (6,2,amazon.co.uk,Amazon,FLEET,Hants,GU51 3XE,,8.64,1.72,0,0,0,0,0,0,0,-1.58,-1.2,0,0,7.58
3 Jan 2022 05:06:17 UTC,16869293022,Order,204-4885178-9474758,FBA_SM_L_4x99_SCALAR-218,Dental Tooth Scaler Plaque Remover (Perfect for Cats and Dogs) - 6.5 Inch Double Headed Tarter scraper Stainless Steel Teeth Cleaning Tools / picks (6,1,amazon.co.uk,Amazon,COALVILLE,Leicestershire,LE67 2FU,,4.32,0.87,0,0,0,0,0,0,0,-0.79,-0.6,0,0,3.8
3 Jan 2022 05:13:35 UTC,16869293022,Order,205-8333599-5285947,UK_S&L-FBA_Colour_Marble_40,"NEEZ Marbles Made of Glass Traditional Toys, Solitaire Puzzles Board Games marbles, Arcade & Table Games, assorted glass marbles, Come in a Net, Pack",1,amazon.co.uk,Amazon,CATERHAM,Surrey,CR3 6BB,,5.32,1.07,0,0,0,0,0,0,0,-0.98,-1.42,0,0,3.99
3 Jan 2022 05:57:23 UTC,16869293022,Order,026-0236729-6337976,NZ_FBA_Pack_of_10_Co2_Gas_12g,"NEEZ 12g CO2 Cartridges Gas Capsule Cylinder For Rifle, Pistol, BB Gun, Paintball Airgun, Pack 10, 8.3 x 2 x 2 cm",1,amazon.co.uk,Amazon,Maldon,Essex,CM9 4PW,,9.96,1.99,0,0,0,0,0,0,0,-0.98,-2.21,0,0,8.76
3 Jan 2022 05:57:26 UTC,16869293022,Order,203-5416055-1609132,NZ_FBA_Pack_of_10_Co2_Gas_12g,"NEEZ 12g CO2 Cartridges Gas Capsule Cylinder For Rifle, Pistol, BB Gun, Paintball Airgun, Pack 10, 8.3 x 2 x 2 cm",1,amazon.co.uk,Amazon,Chelmsford,Essex,CM1 2RN,,9.96,1.99,0,0,0,0,0,0,0,-0.98,-2.21,0,0,8.76
3 Jan 2022 06:42:05 UTC,16869293022,Order,202-0687446-5126724,FBA_5xpp_Green_200Pcs/1kg,"NEEZ Glass Pebbles for Decoration in Aquarium, Vases and Home Decor, Stones Beads Rounded, Nuggets, Mosaic Tiles, Gems in Net Bags (Green Pebbles-200p",1,amazon.co.uk,Amazon,AYLESBURY,Bucks,HP22 6HB,,7.49,1.5,0,0,0,0,0,0,0,-1.38,-2.66,0,0,4.95
3 Jan 2022 09:12:10 UTC,16869293022,Order,203-1235494-3444347,NZ_GD0400_4_Pair_Rack_Round,"NEEZ Wellington Boot Racks Stand Holder Organizer with Brush, Metal Shoe Wellies Storage Solution - Boot Jack for Welly, Ideal for Indoor and Outdoor",1,amazon.co.uk,Amazon,ORPINGTON,,BR6 9NZ,,27.49,5.5,0,0,0,0,0,0,0,-5.05,-5.54,0,0,22.4
3 Jan 2022 09:25:06 UTC,16869293022,Order,205-4215113-3902716,UK_S&L-FBA_Colour_Marble_40,"NEEZ Marbles Made of Glass Traditional Toys, Solitaire Puzzles Board Games marbles, Arcade & Table Games, assorted glass marbles, Come in a Net, Pack",1,amazon.co.uk,Amazon,DUNS,Berwickshire,TD11 3SS,,5.32,1.07,0,0,0,0,0,0,0,-0.98,-1.42,0,0,3.99
3 Jan 2022 09:26:37 UTC,16869293022,Order,026-2920587-8450742,NZ_SML_5.99_TH_3501-30-chrome,"iDesign 17040 Roll Mounted, Metal Paper Towel Holder Wall, Practical Kitchen Organiser, Chrome",1,amazon.co.uk,Amazon,WORKSOP,,S81 7HF,,5.82,1.17,0,0,0,0,0,0,0,-1.07,-1.42,0,0,4.5
3 Jan 2022 09:35:33 UTC,16869293022,Order,204-7613203-7817900,FBA_NZ_GD004-4PairBootRack,"NEEZ Welly Boot Rack, Wellington Cast Iron Boot Stand, Indoor & Outdoor Boot Holders for Wellies, Black Shoe Box (4 Pairs Wellington Boot Rack)",1,amazon.co.uk,Amazon,HIGH WYCOMBE,,HP13 7JT,,25.82,5.17,0,0,0,0,0,0,0,-4.74,-5.54,0,0,20.71
3 Jan 2022 09:36:13 UTC,16869293022,Order,026-7784259-2146715,FBA_NZ_GD001-2PairBootRack,"NEEZ Welly Boot Rack, Wellington Cast Iron Boot Stand, Indoor & Outdoor Boot Holders for Wellies, Black Shoe Box (2 Pairs Wellington Boot Rack)",1,amazon.co.uk,Amazon,LONDON,,SW11 6BZ,,24.16,4.83,0,0,0,0,0,0,0,-4.44,-4.14,0,0,20.41
3 Jan 2022 09:37:28 UTC,16869293022,Order,204-8224014-0626709,FBA_NZ_GD004-4PairBootRack,"NEEZ Welly Boot Rack, Wellington Cast Iron Boot Stand, Indoor & Outdoor Boot Holders for Wellies, Black Shoe Box (4 Pairs Wellington Boot Rack)",1,amazon.co.uk,Amazon,HALESWORTH,Suffolk,IP19 0EY,,25.82,5.17,0,0,0,0,0,0,0,-4.74,-5.54,0,0,20.71
3 Jan 2022 10:08:39 UTC,16869293022,Order,202-5102986-4269949,FBA_Baby_Food_Container_250mlx16,NEEZ Baby Food Containers Storage for Cereal Pasta Sandwich Lunch Box reusable BPA free Kitchen Storage & Organisation (Pack of 16x250ml),1,amazon.co.uk,Amazon,KIDWELLY,Carmarthenshire,SA17 4UZ,,11.82,2.37,0,0,0,0,0,0,0,-2.17,-2.5,0,0,9.52
3 Jan 2022 10:15:15 UTC,16869293022,Order,206-8107329-2589159,NZ_FBA_6pcs_Glass_Bowl_200ml,Neez Plastic Baby Food Container for Breast Milk & Other Baby Foods Freezer Freezing Cubes BPA Free 8 pcs,1,amazon.co.uk,Amazon,MANCHESTER,,M19 2UD,,11.66,2.33,0,0,0,0,0,0,0,-2.14,-2.91,0,0,8.94
3 Jan 2022 10:31:18 UTC,16869293022,Order,206-4677572-8584308,FBA_4PP_10pc_250gm_Rainbow_Dotted,"NEEZ 10 x Handmade Marbles Art Glass, Doted Style Marbles, Five 25mm, Come in a Bag",1,amazon.co.uk,Amazon,WALTON-ON-THAMES,,KT12 4AX,,10.16,2.03,0,0,0,0,0,0,0,-1.87,-2.21,0,0,8.11
3 Jan 2022 10:32:45 UTC,16869293022,Order,202-6190768-4201147,FBA_5xpp_Blue_200Pcs/1kg,"NEEZ Glass Pebbles for Decoration Purpose in Aquarium, Vases and Home Decor, Stones Beads Rounded, Nuggets, Mosaic Tiles, Gems in in a Net Bags (Blue",1,amazon.co.uk,Amazon,SOUTHAMPTON,,SO17 2AQ,,7.92,1.58,0,0,0,0,0,0,0,-1.45,-2.66,0,0,5.39
3 Jan 2022 10:35:16 UTC,16869293022,Order,205-8874124-7800352,NZ_FBA_Pack_of_10_Co2_Gas_12g,"NEEZ 12g CO2 Cartridges Gas Capsule Cylinder For Rifle, Pistol, BB Gun, Paintball Airgun, Pack 10, 8.3 x 2 x 2 cm",1,amazon.co.uk,Amazon,WOTTON-UNDER-EDGE,,GL12 7QY,,9.96,1.99,0,0,0,0,0,0,0,-0.98,-2.21,0,0,8.76
3 Jan 2022 10:36:12 UTC,16869293022,Order,203-4954397-8009137,FBA_2xpp_ Clear_100Pcs/500gm,"NEEZ Glass Pebbles for Decoration Purpose in Aquarium, Vases and Home Decor, Stones Beads Rounded, Nuggets, Mosaic Tiles, Gems in Net Bags (Clear Pebb",1,amazon.co.uk,Amazon,CARDIFF,,CF23 7HP,,7.49,1.5,0,0,0,0,0,0,0,-1.38,-2.21,0,0,5.4
3 Jan 2022 10:42:33 UTC,16869293022,Order,206-8736720-2620322,FBA_5xpp_Mixed_200Pcs/1kg,"NEEZ Glass Pebbles for Decoration Purpose in Aquarium, Vases and Home Decor, Stones Beads Rounded, Nuggets, Mosaic Tiles, Gems in in a Net Bags (Mixed",1,amazon.co.uk,Amazon,Montrose,Angus,DD10 8DA,,8.16,1.63,0,0,0,0,0,0,0,-1.5,-2.21,0,0,6.08
3 Jan 2022 11:07:05 UTC,16869293022,Order,026-6319056-1270718,FBA_NZ_A2xpp_Code:NZ-TG04-BK_Swinging_Ta,"NEEZ Airsoft Swing Target Self Resetting System Holder Cone Funnel BB Pellets Spinning Trap Metal For Airgun, Rifle, and Pistol Indoor Outdoor Shootin",1,amazon.co.uk,Amazon,CALDICOT,,NP26 3AA,,14.82,2.97,0,0,0,0,0,0,0,-2.72,-2.5,0,0,12.57
3 Jan 2022 11:17:00 UTC,16869293022,Order,202-7166214-2479531,FBA_SML_3x49_Milky_40,"NEEZ Marbles Made of Glass Traditional Toys, Solitaire Puzzles Board Games marbles, Arcade & Table Games, assorted glass marbles, Come in a Net, Pack",1,amazon.co.uk,Amazon,HULL,,HU8 0AU,,4.49,0.9,0,0,0,0,0,0,0,-0.82,-1.42,0,0,3.15
3 Jan 2022 11:17:16 UTC,16869293022,Order,206-6468870-0089113,NZ_SML_5.99_TH_3501-30-chrome,"iDesign 17040 Roll Mounted, Metal Paper Towel Holder Wall, Practical Kitchen Organiser, Chrome",1,amazon.co.uk,Amazon,TADLEY,Hants,RG26 4QJ,,5.82,1.17,0,0,0,0,0,0,0,-1.07,-1.42,0,0,4.5
3 Jan 2022 12:03:14 UTC,16869293022,Order,203-6977292-9645906,SML_3x99_SpeedLoader_90_Black,Airsoft BB Pellets Speed Loader Airsoft Magazine BB Gun 6MM Pellet Speed Loader 90 Rounds,1,amazon.co.uk,Amazon,GLASGOW,,G21 3HB,,5.41,1.08,0,0,0,0,0,0,0,-0.99,-0.8,0,0,4.7
3 Jan 2022 12:03:37 UTC,16869293022,Order,203-1703933-2670759,NZ_FBA_Electric_Peeler_Black,NEEZ Automatic Apple Peeler Potato Vegetable spiralizer Fruit Peeling Machine Cutter Rotating Kitchen Tool Easy Electric Peeler and Corer (Electric Pe,1,amazon.co.uk,Amazon,GLASGOW,,G15 7JJ,,14.99,3,0,0,0,0,0,0,0,-2.75,-2.5,0,0,12.74
3 Jan 2022 12:08:36 UTC,16869293022,Order,205-4697039-3261160,NZ_FBA_Pack_of_10_Co2_Gas_12g,"NEEZ 12g CO2 Cartridges Gas Capsule Cylinder For Rifle, Pistol, BB Gun, Paintball Airgun, Pack 10, 8.3 x 2 x 2 cm",1,amazon.co.uk,Amazon,Cheltenham,Gloucestershire,GL545RX,,9.96,1.99,0,0,0,0,0,0,0,-0.98,-2.21,0,0,8.76
3 Jan 2022 12:16:17 UTC,16869293022,Order,202-7231244-4093951,FBA_S&L_BB_Loader_120_Rnd_BLK,NEEZ Airsoft Speed Loader 6mm BB Pellets Gun Combat Tactical Military Paintball War Game Quick Hunting Accessories High Loading Tool (120 Round Black),1,amazon.co.uk,Amazon,WELLING,,DA16 2BY,,5.99,1.2,2.49,0.5,0,0,0,0,0,-1.1,-3.29,0,0,5.79
3 Jan 2022 12:16:20 UTC,16869293022,Order,202-4528308-0217959,NZ_FBA_6pcs_Glass_Bowl_200ml,Neez Plastic Baby Food Container for Breast Milk & Other Baby Foods Freezer Freezing Cubes BPA Free 8 pcs,1,amazon.co.uk,Amazon,LONDON,,SW16 6SE,,11.66,2.33,0,0,0,0,0,0,0,-2.14,-2.91,0,0,8.94
3 Jan 2022 12:22:53 UTC,16869293022,Order,204-4888965-3765928,NZ_FBA-3PP_12pc_Glass_Shape_Pebbles,"NEEZ Decorative Glass Pebbles, Stones Beads Rounded, Stones, Gems (Mixed Colours Available) (12pcs Art Glass Pebbles)",1,amazon.co.uk,Amazon,MILFORD ON SEA,Hampshire,SO41 0RX,,2.74,0.55,0,0,0,0,0,0,0,-0.5,-1.42,0,0,1.37
3 Jan 2022 12:27:37 UTC,16869293022,Order,204-5989024-4072356,FBA_SML_3x49_Milky_40,"NEEZ Marbles Made of Glass Traditional Toys, Solitaire Puzzles Board Games marbles, Arcade & Table Games, assorted glass marbles, Come in a Net, Pack",1,amazon.co.uk,Amazon,gillingham,kent,ME7 2SE,,4.49,0.9,0,0,0,0,0,0,0,-0.82,-1.42,0,0,3.15
3 Jan 2022 12:36:17 UTC,16869293022,Order,206-7073148-1357102,FBA_NZ-BootScraper_18039,"NEEZ Boot Cleaners, Brush, Jack, Rack & Scraper, Robust Cast Iron Outdoor Welly Shoe Remover & Mud Cleaners, Stand, Cabinet & Storage",1,amazon.co.uk,Amazon,Walsall,West Midlands,WS1 2BX,,27.49,5.5,0,0,0,0,0,0,0,-5.05,-4.14,0,0,23.8
3 Jan 2022 12:37:05 UTC,16869293022,Order,204-2664747-6045901,FBA_NZ_GD004-4PairBootRack,"NEEZ Welly Boot Rack, Wellington Cast Iron Boot Stand, Indoor & Outdoor Boot Holders for Wellies, Black Shoe Box (4 Pairs Wellington Boot Rack)",1,amazon.co.uk,Amazon,HULL,N Humberside,HU12 8BZ,,25.82,5.17,0,0,0,0,0,0,0,-4.74,-5.54,0,0,20.71
3 Jan 2022 12:58:31 UTC,16869293022,Order,204-2987627-9195520,FBA_2xpp_ Clear_100Pcs/500gm,"NEEZ Glass Pebbles for Decoration Purpose in Aquarium, Vases and Home Decor, Stones Beads Rounded, Nuggets, Mosaic Tiles, Gems in Net Bags (Clear Pebb",1,amazon.co.uk,Amazon,Penzance,Cornwall,TR19 7UT,,7.49,1.5,4.16,0.83,0,0,0,0,0,-1.38,-6.37,0,0,6.23
3 Jan 2022 13:09:11 UTC,16869293022,Order,205-5833207-4925959,SFP_NZ_GD004-4PairBootRack,"NEEZ Welly Boot Rack, Wellington Cast Iron Boot Stand, Indoor & Outdoor Boot Holders for Wellies, Black Shoe Box (4 Pairs Wellington Boot Rack)",1,amazon.co.uk,Seller,Wokingham,,RG411BH,,27.49,5.5,0,0,0,0,0,0,0,-5.05,0,0,0,27.94
3 Jan 2022 13:09:11 UTC,16869293022,Order,204-3131647-1896328,NZ_SF__Spray_Mop_700ml_Red,NEEZ Spray Mop 700ml Water Spraying Cleaner for House Kitchen Office Hardwood Laminate Tiles Marble Floor with Refillable Bottle and Microfiber Pad (R,1,amazon.co.uk,Seller,CROYDON,,CR0 6QD,,10.82,2.17,0,0,0,0,0,0,0,-1.99,0,0,0,11
3 Jan 2022 13:09:28 UTC,16869293022,Order,202-8651893-2753160,SFP_NZ_GD004-4PairBootRack,"NEEZ Welly Boot Rack, Wellington Cast Iron Boot Stand, Indoor & Outdoor Boot Holders for Wellies, Black Shoe Box (4 Pairs Wellington Boot Rack)",1,amazon.co.uk,Seller,BUCKHURST HILL,,IG9 5JL,,27.49,5.5,0,0,0,0,0,0,0,-5.05,0,0,0,27.94
3 Jan 2022 13:09:38 UTC,16869293022,Order,202-5167868-1349902,NZ_sf_Silicone_Tray_9x75ml_Storage,"NEEZ Silicone Baby Food Storage Weaning Pots Freezer Containers Trays with Flexible Lid to Freeze Baby Food, Breastmilk - Food-Grade, Safe & BPA Free",1,amazon.co.uk,Seller,Sevenoaks,,TN15 6EY,,5.82,1.17,0,0,0,0,0,0,0,-0.57,0,0,0,6.42
3 Jan 2022 13:09:54 UTC,16869293022,Order,202-8090001-8817967,SFP_NZ-BootScraper_18039,"NEEZ Boot Cleaners, Brush, Jack, Rack & Scraper, Robust Cast Iron Outdoor Welly Shoe Remover & Mud Cleaners, Stand, Cabinet & Storage",1,amazon.co.uk,Seller,BARROW IN FURNESS,Cumbria,LA13 9JW,,28.32,5.67,0,0,0,0,0,0,0,-5.2,0,0,0,28.79
3 Jan 2022 13:21:23 UTC,16869293022,Order,202-6740258-3321966,SFP_NZ_GD004-4PairBootRack,"NEEZ Welly Boot Rack, Wellington Cast Iron Boot Stand, Indoor & Outdoor Boot Holders for Wellies, Black Shoe Box (4 Pairs Wellington Boot Rack)",1,amazon.co.uk,Seller,Paignton,Devon,TQ3 1QE,,27.49,5.5,0,0,0,0,0,0,0,-5.05,0,0,0,27.94
