Datum/Uhrzeit	Abrechnungsnummer	Typ	Bestellnummer	SKU	Beschreibung	Menge	Marketplace	Versand	Ort der Bestellung	Bundesland	Postleitzahl	Steuererhebungsmodell	Umsätze	Produktumsatzsteuer	Gutschrift für Versandkosten	Steuer auf Versandgutschrift	Gutschrift für Geschenkverpackung	Steuer auf Geschenkverpackungsgutschriften	Rabatte aus Werbeaktionen	Steuer auf Aktionsrabatte	Einbehaltene Steuer auf Marketplace	Verkaufsgebühren	Gebühren zu Versand durch Amazon	Andere Transaktionsgebühren	Andere	Gesamt
03.01.2022 14:10:29 UTC	16869869152	Bestellung	303-8938701-4669128	FBA_3xpp_500gm/packof1_Blue_pebbles	ARSUK Glaskiesel dekorative Steine Perlen Nuggets Edelsteine Mosaikfliesen für Vasen Craft Garden Bowls Aquarium (100 Blaue Kieselsteine)	1	amazon.de	Amazon	NOSSEN	Sachsen	1683	MarketplaceFacilitator	7.39	1.4	0	0	0	0	0	0	-1.4	-1.32	-2.52	0	0	3.55
03.01.2022 14:15:41 UTC	16869869152	Erstattung	304-1897568-8881144	EU_3Xpp_0.20g_1000_White_Pellets_Bio	ARSUK Softair kugeln Munition Paintball Hochwertige BB. High Grade 6mm - 0.20g. Gewehr Sniper Waffen Erwachsene Jagdsport Zubehör	1	amazon.de	Amazon	Lübbenau/Spreewald	Brandenburg	3222	MarketplaceFacilitator	-5.88	-1.12	0	0	0	0	0	0	1.12	0.84	0	0	0	-5.04
03.01.2022 14:22:01 UTC	16869869152	Bestellung	306-6070310-5331569	A_FBA_Penguin_Go_Racer_Toy	ARSUK - Pinguin Rutsche Mit Musik (Pinguin)	1	amazon.de	Amazon	St. Gallen	St. Gallen	9014		16.8	0	0	0	0	0	0	0	0	-2.52	-3.38	0	0	10.9
03.01.2022 14:25:19 UTC	16869869152	Bestellung	306-1667899-3067529	FBA_ARS_Code:31666_Can_Snuffer_Set	ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing_Snuffer_Set_3 STK)	1	amazon.de	Amazon	Ampfing		84539	MarketplaceFacilitator	12.6	2.39	0	0	0	0	0	0	-2.39	-2.25	-2.52	0	0	7.83
03.01.2022 14:31:47 UTC	16869869152	Bestellung	304-4801577-5148354	FBA_ARS_Code:31666_Can_Snuffer_Set	ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing_Snuffer_Set_3 STK)	1	amazon.de	Amazon	Oberursel		61440	MarketplaceFacilitator	12.6	2.39	0	0	0	0	0	0	-2.39	-2.25	-2.52	0	0	7.83
03.01.2022 14:39:54 UTC	16869869152	Bestellung	302-6499412-0725113	FBA_4PP_10pc_Glow_inthedark_Marbles	ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln. Schutz vor Beschädigungen. Sportspielzeug & Outdoor (10 Stück im	1	amazon.de	Amazon	Kornwestheim	Baden-Württemberg	70806	MarketplaceFacilitator	11.84	2.25	0	0	0	0	-0.24	-0.04	-2.21	-2.07	-2.52	0	0	7.01
03.01.2022 15:21:12 UTC	16869869152	Bestellung	302-9416915-5845958	FBA_A0_Co2_12gm_pack-of-10	ARSUK Green Gas Airsoft Pistole Pistole Gewehrgranate BB Gun Gas Predator Powerlets Ultra 12gm Co2-Patronen Airsoft-Kapseln Blowback-Treibgas (10pcs C	1	amazon.de	Amazon	Miltenberg	Bayern	63897	MarketplaceFacilitator	10.08	1.92	0	0	0	0	0	0	-1.92	-1.8	-5.05	0	0	3.23
03.01.2022 15:40:53 UTC	16869869152	Bestellung	303-0038959-3895571	FBA_Boot-Scraper:18039-BLK	ARSUK Welly Schuhabstreifer. Stiefelknecht. Schuhbürsten. Motiv Schuhzubehör & Pflege Gusseisen Wellington Schuhablage. Hergestellt Aus Metall Schuh	1	amazon.de	Amazon	Engerwitzdorf		4209	MarketplaceFacilitator	31.08	6.22	0	0	0	0	0	0	-6.22	-5.6	-4.77	0	0	20.71
03.01.2022 15:41:03 UTC	16869869152	Bestellung	304-8768769-8713110	FBA_ARS-6569_Apple_Divider_DXPP	ARSUK Apfelschäler. Corer. Kartoffel Obst Schäler und Cutter. Schälmaschine. Rotierend Apfel Schäler mit Saugwirkung Tasse (Apfel Teiler)	1	amazon.de	Amazon	Engerwitzdorf		4209	MarketplaceFacilitator	6.63	1.33	0	0	0	0	0	0	-1.33	-1.19	-2.52	0	0	2.92
03.01.2022 15:42:13 UTC	16869869152	Bestellung	302-6548815-8301101	FBA_27W_naturalbulb_packof1_Expp	ARSUK Leuchtstoffröhre. 27 W	1	amazon.de	Amazon	Sonthofen	Deutschland	87527	MarketplaceFacilitator	8.82	1.67	0	0	0	0	0	0	-1.67	-1.57	-2.66	0	0	4.59
03.01.2022 15:47:08 UTC	16869869152	Bestellung	306-5536517-8369109	FBA_B1xpp_GD001_2Pairs-Boot Rack	ARSUK Welly Schuhabstreifer. Stiefelknecht. Schuhbürsten. Motiv Schuhzubehör & Pflege Gusseisen Wellington Schuhablage. Hergestellt Aus Metall Schuh	1	amazon.de	Amazon	krefeld	Nordrhein-Westfalen	47800	MarketplaceFacilitator	26.04	4.95	0	0	0	0	0	0	-4.95	-4.65	-4.77	0	0	16.62
03.01.2022 15:51:02 UTC	16869869152	Versand durch Amazon Lagergebühr	F8RawBvkC8		Versand durch Amazon Gebühr für Entsorgung		Amazon.de						0	0	0	0	0	0	0	0	0	0	0	0	-1.15	-1.15
03.01.2022 15:51:28 UTC	16869869152	Bestellung	304-4621016-0050720	P-EU_Silicon_ClipOn_Tray	ARSUK Vorratsbehälter 9 Stück x 75ml zum Einfrieren von Babybrei mit Silikondeckel. BPA-Frei	1	amazon.de	Amazon	Glienicke/Nordbahn	Deutschland	16548	MarketplaceFacilitator	7.35	1.4	0	0	0	0	0	0	-1.4	-0.7	-2.95	0	0	3.7
03.01.2022 15:55:24 UTC	16869869152	Bestellung	306-7987355-6410746	Boot-Scraper-2brush-code:18039-BLK	ARSUK Welly Schuhabstreifer. Stiefelknecht. Schuhbürsten. Schuhzubehör & Pflege Gusseisen Stiefel Gestell Halter und Praktisch Stiefel Stand	1	amazon.de	Amazon	Tittmoning	Bayern	84529	MarketplaceFacilitator	31.92	6.07	0	0	0	0	0	0	-6.07	-5.7	-4.77	0	0	21.45
03.01.2022 15:59:37 UTC	16869869152	Bestellung	306-6183708-0886737	FBA_Red_Apple_Peeler_New	ARSUK Apfelschäler Kartoffel Obstschneider. Apfelentkerner. Schälmaschine Kartoffelschäler und Spiralisierer. Gemüseschäler für die Küche. Einf	1	amazon.de	Amazon	Heideck		91180	MarketplaceFacilitator	10.92	2.07	0	0	0	0	0	0	-4.14	-3.9	-3.38	0	0	1.57
03.01.2022 15:59:37 UTC	16869869152	Bestellung	306-6183708-0886737	FBA_Red_Apple_Peeler_New	ARSUK Apfelschäler Kartoffel Obstschneider. Apfelentkerner. Schälmaschine Kartoffelschäler und Spiralisierer. Gemüseschäler für die Küche. Einf	1	amazon.de	Amazon	Heideck		91180		10.92	2.07	0	0	0	0	0	0	0	0	-3.38	0	0	9.61
03.01.2022 16:15:44 UTC	16869869152	Bestellung	304-6425100-5255554	Fba_Bxpp_ColourMarbels_100pcs	ARSUK 100 Glasmurmeln. Spielzeug. Deko Kugeln Durchsichtig Klare Glasmurmeln.Dekoration Glasperlen bunt für Zuhause oder Kinder Spiele. Schulgeschenk	1	amazon.de	Amazon	ERKELENZ		41812	MarketplaceFacilitator	10.16	1.93	0	0	0	0	0	0	-1.93	-1.81	-2.52	0	0	5.83
03.01.2022 16:36:31 UTC	16869869152	Bestellung	306-9368813-0489142	SML-07x4p_3501-30-Black_Matt_TH_Wall	ARSUK Küchenrollenhalter Papierhandtuchgewebe Großes Spenderregal Wandmontage passt in einen Schrank oder unter Schrank Metall (Schwarzer Matt)	1	amazon.de	Amazon	Röhrmoos	Bayern	85244	MarketplaceFacilitator	5.87	1.12	0	0	0	0	0	0	-1.12	-1.05	-1.95	0	0	2.87
03.01.2022 16:38:34 UTC	16869869152	Bestellung	305-1197493-5725953	FBA_Cxpp_0.20g-2K-Bio-Pellets-WHT	ARSUK Softair Kugeln Munition Paintball Hochwertige BB. High Grade 6mm - 0.20g. Gewehr Sniper Waffen Erwachsene Jagdsport Zubehör	1	amazon.de	Amazon	Allmersbach Im Tal	Baden Württemberg	71573		9.24	0	2	0	0	0	-2	0	0	-1.39	-2.52	0	0	5.33
03.01.2022 16:38:37 UTC	16869869152	Bestellung	303-1100870-8094715	A_FBA_Spinning_Shooting_Target	ARSUK Airsoft Pellet Spinnen Ziel Selbst Zurücksetzen Schwingen Ziel Metall Zum Luftgewehr. Gewehr. und Pistole Indoor Draussen Schießen Üben	1	amazon.de	Amazon	Eschenbach	Baden-Württemberg	73107	MarketplaceFacilitator	15.97	3.03	0	0	0	0	0	0	-3.03	-2.85	-2.52	0	0	10.6
03.01.2022 16:39:21 UTC	16869869152	Bestellung	303-6101744-5686707	FBA_ARS_Code:31666_Can_Snuffer_Set	ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing_Snuffer_Set_3 STK)	1	amazon.de	Amazon	Stuttgart		70327	MarketplaceFacilitator	12.6	2.39	0	0	0	0	0	0	-2.39	-2.25	-2.52	0	0	7.83
03.01.2022 16:41:23 UTC	16869869152	Erstattung	303-7605552-9374745	FBA_Electric_peeler_White-B9xPP	ARSUK Multifunktion Elektrisch Schäler Automatisch Drehen Apfel Schäler Kartoffel Schälen Maschine Gemüse Cutter Rostfreier Stahl Küche Peeling W	1	amazon.de	Amazon	Schönenberg		79677	MarketplaceFacilitator	-16.38	-3.11	0	0	0	0	0	0	3.11	2.34	0	0	0	-14.04
03.01.2022 16:43:19 UTC	16869869152	Bestellung	305-5005426-0275532	FBA_A0xpp_Apple_peeler_Green	ARSUK Apfelschäler. Corer. Kartoffel Obst Schäler und Cutter. Schälmaschine. Rotierend Apfel Schäler mit Saugwirkung Tasse (Apfelschäler: Grün)	1	amazon.de	Amazon	Patsch	Tirol	6082	MarketplaceFacilitator	11.17	2.23	1.67	0.33	0	0	-1.67	-0.33	-2.23	-2.01	-3.38	0	0	5.78
03.01.2022 16:45:16 UTC	16869869152	Bestellung	302-0991452-4733938	FBA_ARS_GD04_4_Pair_Boot_Rack	ARSUK Welly Schuhabstreifer. Stiefelknecht. Schuhbürsten. Motiv Schuhzubehör & Pflege gusseisen Eisen Booten Gestell Halter. Schuh Gestell Rahmen. S	1	amazon.de	Amazon	Heinsberg		52525	MarketplaceFacilitator	33.61	6.38	1.67	0.32	0	0	-1.67	-0.32	-6.38	-6	-5.35	0	0	22.26
03.01.2022 16:48:17 UTC	16869869152	Bestellung	305-0859531-4041940	P-EU_Silicon_ClipOn_Tray	ARSUK Vorratsbehälter 9 Stück x 75ml zum Einfrieren von Babybrei mit Silikondeckel. BPA-Frei	2	amazon.de	Amazon	Töging		84513	MarketplaceFacilitator	14.7	2.8	3.35	0.64	0	0	0	0	-3.44	-1.4	-9.22	0	0	7.43
03.01.2022 16:48:34 UTC	16869869152	Bestellung	303-6366414-1939532	FBA_Spraying_Mop_Purple_600ml_a2xpp	Spritzen Wischmopp für Laminat Und Fliesen. Marmor. Holz. Bodenstehend. Active Sprühflasche Fegen (Lila Wischmopp 600ml)	1	amazon.de	Amazon	Gelsenkirchen	Nordrhein-Westfalen	45894	MarketplaceFacilitator	15.96	3.03	0	0	0	0	0	0	-3.03	-2.85	-3.99	0	0	9.12
03.01.2022 16:48:50 UTC	16869869152	Bestellung	302-0623584-0180341	FBA-ARS_GlassFoodContainers-6pcsx200ml	ARSUK Aufbewahrungsbehälter für Babynahrung aus Glas. kleine Tupperware Entwöhnungsschalen - Snack-Töpfe für Kleinkinder. Gefrierschrank-Boxen |	1	amazon.de	Amazon	Bad Mergentheim		97980	MarketplaceFacilitator	13.44	2.55	0	0	0	0	0	0	-5.1	-4.8	-4.3	0	0	1.79
03.01.2022 16:48:50 UTC	16869869152	Bestellung	302-0623584-0180341	FBA-ARS_GlassFoodContainers-6pcsx200ml	ARSUK Aufbewahrungsbehälter für Babynahrung aus Glas. kleine Tupperware Entwöhnungsschalen - Snack-Töpfe für Kleinkinder. Gefrierschrank-Boxen |	1	amazon.de	Amazon	Bad Mergentheim		97980		13.44	2.55	0	0	0	0	0	0	0	0	-4.3	0	0	11.69
03.01.2022 16:49:04 UTC	16869869152	Bestellung	028-0787411-3324311	FBA_27W_Replacement_Bulb_Expp	ARSUK Leuchtstoffröhre 27 W. Ersatz für natürliches Tageslicht / Sonneneinstrahlung. FML-Lampe. ideal für BB-DL210 [Energieklasse A+++] (27W Ersat	1	amazon.de	Amazon	Bonn	NRW	53227	MarketplaceFacilitator	12.6	2.39	3.35	0.64	0	0	0	0	-3.03	-2.25	-5.93	0	0	7.77
03.01.2022 17:10:48 UTC	16869869152	Bestellung	305-1792816-2564341	FBA_ARS_GD04_4_Pair_Boot_Rack	ARSUK Welly Schuhabstreifer. Stiefelknecht. Schuhbürsten. Motiv Schuhzubehör & Pflege gusseisen Eisen Booten Gestell Halter. Schuh Gestell Rahmen. S	1	amazon.de	Amazon	Ingolstadt		85055	MarketplaceFacilitator	33.61	6.38	0	0	0	0	0	0	-6.38	-6	-5.35	0	0	22.26
03.01.2022 17:23:32 UTC	16869869152	Bestellung	303-7582690-5497942	Mope-Handle-Lemon	ARSUK Wischmop mit Griff wischmop ersatzkopf Zusammenklappbar mit 2 Ersatz-Mikrofaser Wischmop -Zitrone	1	amazon.de	Amazon	Bad Saarow		15526	MarketplaceFacilitator	14.03	2.66	0	0	0	0	0	0	-2.66	-2.5	-3.38	0	0	8.15
03.01.2022 17:26:08 UTC	16869869152	Bestellung	028-8133275-5685138	FBA_ARS_GD04_4_Pair_Boot_Rack	ARSUK Welly Schuhabstreifer. Stiefelknecht. Schuhbürsten. Motiv Schuhzubehör & Pflege gusseisen Eisen Booten Gestell Halter. Schuh Gestell Rahmen. S	1	amazon.de	Amazon	Würzburg		97204	MarketplaceFacilitator	33.61	6.38	0	0	0	0	0	0	-6.38	-6	-5.35	0	0	22.26
03.01.2022 18:04:46 UTC	16869869152	Erstattung	028-6766933-6016304	FBA_4PP_10pc_Glow_inthedark_Marbles	ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln. Schutz vor Beschädigungen. Sportspielzeug & Outdoor (10 Stück im	1	amazon.de	Amazon	Köln	Nordrhein-Westfalen	50859	MarketplaceFacilitator	-11.84	-2.25	0	0	0	0	0	0	2.25	1.69	0	0	0	-10.15
03.01.2022 18:06:05 UTC	16869869152	Erstattung	305-3202272-5402766	"FBA_A4_Shipbell-3""_Code:1328"	ARSUK Schiffsglocke Türklingel Messing Wand Tür Bahnhofs Garten Glocke für Schulempfang. Abendessen. Shop. Hotelservice. Dekorationen. Weihnachtsba	1	amazon.de	Amazon	Herborn		35745	MarketplaceFacilitator	-25.2	-4.79	-3.35	-0.64	0	0	3.35	0.64	4.79	3.6	0	0	0	-21.6
03.01.2022 18:08:22 UTC	16869869152	Bestellung	305-8443717-9766702	FBA_27W_Replacement_Bulb_Expp	ARSUK Leuchtstoffröhre 27 W. Ersatz für natürliches Tageslicht / Sonneneinstrahlung. FML-Lampe. ideal für BB-DL210 [Energieklasse A+++] (27W Ersat	1	amazon.de	Amazon	Stegaurach	Bayern	96135	MarketplaceFacilitator	12.6	2.39	3.35	0.64	0	0	0	0	-3.03	-2.25	-5.93	0	0	7.77
03.01.2022 18:25:17 UTC	16869869152	Bestellung	306-4041580-0554751	FBA_27W_Replacement_Bulb_Expp	ARSUK Leuchtstoffröhre 27 W. Ersatz für natürliches Tageslicht / Sonneneinstrahlung. FML-Lampe. ideal für BB-DL210 [Energieklasse A+++] (27W Ersat	1	amazon.de	Amazon	Jork		21635		12.52	0	0	0	0	0	0	0	0	-1.88	-2.66	0	0	7.98
03.01.2022 18:26:05 UTC	16869869152	Bestellung	302-8128228-6809903	A_FBA_Penguin_Go_Racer_Toy	ARSUK - Pinguin Rutsche Mit Musik (Pinguin)	1	amazon.de	Amazon	Rotenturm an der Pinka		7501	MarketplaceFacilitator	16.8	3.36	0.47	0.1	0	0	-0.47	-0.1	-3.36	-3.02	-3.38	0	0	10.4
03.01.2022 18:28:46 UTC	16869869152	Bestellung	306-1878288-7408356	Bx69_Milky_white _marbles(pack on 1)	ARSUK Glasmurmeln. Spielzeug. Deko Kugeln Durchsichtig Klare Glasmurmeln. Dekoration Glaskügelchen bunt	1	amazon.de	Amazon	Uffenheim	Bayern	97215	MarketplaceFacilitator	6.99	1.33	0	0	0	0	0	0	-1.33	-1.25	-2.52	0	0	3.22
03.01.2022 18:30:39 UTC	16869869152	Bestellung	303-1083539-8840354	FBA_BxPP_Coloured_mXarbel_100pc	ARSUK Color Cat's Eye Glasmurmeln für Sportspielzeug & Outdoor	1	amazon.de	Amazon	Radeberg	Sachsen	1454	MarketplaceFacilitator	7.05	1.34	0	0	0	0	0	0	-1.34	-1.26	-2.52	0	0	3.27
03.01.2022 18:41:36 UTC	16869869152	Bestellung	304-2162060-0178724	Mope-Handle-purple	ARSUK Wischmop Griff mit wischmop ersatzkopf Zusammenklappbar mit 2 Ersatz-Mikrofaser Wischmop - Lila	1	amazon.de	Amazon	Gaienhofen		78343	MarketplaceFacilitator	15.96	3.03	0	0	0	0	0	0	-3.03	-2.85	-3.99	0	0	9.12
03.01.2022 18:49:56 UTC	16869869152	Bestellung	303-4358928-7513947	FBA-ARS_GlassFoodContainers-6pcsx200ml	ARSUK Aufbewahrungsbehälter für Babynahrung aus Glas. kleine Tupperware Entwöhnungsschalen - Snack-Töpfe für Kleinkinder. Gefrierschrank-Boxen |	1	amazon.de	Amazon	Fürth	Bayern	90762	MarketplaceFacilitator	13.44	2.55	0	0	0	0	0	0	-2.55	-2.4	-4.3	0	0	6.74
03.01.2022 18:52:47 UTC	16869869152	Bestellung	302-4323869-8061930	EU_Speed_Loader_90_rounds_BLK_Cxpp	ARSUK Airsoft BB Geschwindigkeit Lader 90 Runden Hoch Wird geladen Werkzeuge Zum 6mm BB Pellets. Airsoft BBs Gun. Pistole. und Zeitschrift	1	amazon.de	Amazon	Hagen	Nordrhein-Westfalen	58091	MarketplaceFacilitator	6.72	1.28	0	0	0	0	0	0	-1.28	-1.2	-1.88	0	0	3.64
03.01.2022 19:05:06 UTC	16869869152	Bestellung	304-4334645-1830769	FBA_Boot-Scraper:18039-BLK	ARSUK Welly Schuhabstreifer. Stiefelknecht. Schuhbürsten. Motiv Schuhzubehör & Pflege Gusseisen Wellington Schuhablage. Hergestellt Aus Metall Schuh	1	amazon.de	Amazon	Mödling		2340	MarketplaceFacilitator	31.08	6.22	0	0	0	0	0	0	-6.22	-5.6	-4.77	0	0	20.71
03.01.2022 19:14:26 UTC	16869869152	Bestellung	302-1278517-5461957	FBA_Electric_peeler_White-B9xPP	ARSUK Multifunktion Elektrisch Schäler Automatisch Drehen Apfel Schäler Kartoffel Schälen Maschine Gemüse Cutter Rostfreier Stahl Küche Peeling W	1	amazon.de	Amazon	Pressbaum	Niederösterreich	3013	MarketplaceFacilitator	16.21	3.24	0	0	0	0	0	0	-3.24	-2.92	-3.38	0	0	9.91
03.01.2022 19:22:25 UTC	16869869152	Bestellung	306-0519142-4985107	FBA_greenApple_peeler_Hx99	ARSUK Apfelschäler Kartoffel Obstschneider. Apfelentkerner. Schälmaschine Kartoffelschäler und Spiralisierer. Gemüseschäler für die Küche. Einf	1	amazon.de	Amazon	Ergoldsbach	Bayern	84061	MarketplaceFacilitator	11.59	2.2	0	0	0	0	0	0	-2.2	-2.07	-3.38	0	0	6.14
03.01.2022 19:37:00 UTC	16869869152	Bestellung	306-3887263-8717134	FBA_TL-Th_holder_Code_Tol-06-Black	ARSUK Toilettenpapierhalter mit Handyregal. Wand-Seidenpapierspender für die Küche im Badezimmer. Klebstoff- und Schraubenmontage (Schwarz)	1	amazon.de	Amazon	Moosach		85665	MarketplaceFacilitator	11	2.09	0	0	0	0	0	0	-2.09	-1.7	-3.38	0	0	5.92
03.01.2022 19:38:17 UTC	16869869152	Bestellung	306-6865462-7703541	5xpp_code:31665_Snuffer-	ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing-Elegant)	1	amazon.de	Amazon	München	Bayern	81679	MarketplaceFacilitator	13.1	2.49	0	0	0	0	0	0	-2.49	-2.34	-2.66	0	0	8.1
03.01.2022 19:42:03 UTC	16869869152	Bestellung	028-9543835-8994743	DR-1AOM-SG5K	ARSUK Kiesel. Granulate. Glassteine. Kieselsteine. Wasserperlen. Glasnuggets. bunt Deko Mosaiksteine. Gerundete Dekorsteine für Vasen und Dekoration	1	amazon.de	Amazon	Aerzen		31855	MarketplaceFacilitator	8.97	1.7	0	0	0	0	0	0	-1.7	-1.6	-3.99	0	0	3.38
03.01.2022 19:47:36 UTC	16869869152	Bestellung	305-8109170-9226752	FBA_ARS_Code:31666_Can_Snuffer_Set	ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing_Snuffer_Set_3 STK)	1	amazon.de	Amazon	Villingen-Schwenningen		78048	MarketplaceFacilitator	12.68	2.41	0	0	0	0	0	0	-2.41	-2.26	-2.52	0	0	7.9
03.01.2022 19:49:26 UTC	16869869152	Bestellung	305-8560476-6601906	FBA_4PP_10pc_Glow_inthedark_Marbles	ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln. Schutz vor Beschädigungen. Sportspielzeug & Outdoor (10 Stück im	1	amazon.de	Amazon	Schneeberg		8289	MarketplaceFacilitator	11.84	2.25	3.35	0.64	0	0	-0.24	-0.04	-2.85	-2.07	-5.82	0	0	7.06
03.01.2022 19:55:11 UTC	16869869152	Bestellung	306-7463196-6886727	A_FBA_16gm_Capsule_10_Pack	ARSUK 16g CO2 Patronen Gewinde Gas Kapsel Schnell Luft Nachfüllung Zum Fahrrad Auto Fahrzeuge Schrader Aufblasgerät Fahrrad Reifen Pumpe Fett Straß	1	amazon.de	Amazon	Stolberg (rhld.)		52222	MarketplaceFacilitator	13.28	2.52	0	0	0	0	0	0	-2.52	-1.26	-2.62	0	0	9.4
03.01.2022 19:55:24 UTC	16869869152	Bestellung	306-9420711-4000327	A_FBA_16gm_Capsule_10_Pack	ARSUK 16g CO2 Patronen Gewinde Gas Kapsel Schnell Luft Nachfüllung Zum Fahrrad Auto Fahrzeuge Schrader Aufblasgerät Fahrrad Reifen Pumpe Fett Straß	1	amazon.de	Amazon	Hamburg	Deutschland	20257	MarketplaceFacilitator	13.28	2.52	0	0	0	0	0	0	-2.52	-1.26	-2.62	0	0	9.4
03.01.2022 19:56:48 UTC	16869869152	Bestellung	304-9971006-2325124	FBA_27W_Replacement_Bulb_Expp	ARSUK Leuchtstoffröhre 27 W. Ersatz für natürliches Tageslicht / Sonneneinstrahlung. FML-Lampe. ideal für BB-DL210 [Energieklasse A+++] (27W Ersat	1	amazon.de	Amazon	Steinfurt		48565	MarketplaceFacilitator	12.6	2.39	0	0	0	0	0	0	-2.39	-2.25	-2.66	0	0	7.69
03.01.2022 20:05:12 UTC	16869869152	Bestellung	305-8468540-1650718	5xpp_code:31665_Snuffer-	ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing-Elegant)	1	amazon.de	Amazon	Ostrach		88356	MarketplaceFacilitator	13.1	2.49	0	0	0	0	0	0	-2.49	-2.34	-2.66	0	0	8.1
03.01.2022 20:08:19 UTC	16869869152	Bestellung	302-0198746-0269927	S&L_Code:3501-30-Steel_TH_Wall	ARSUK Küchenrollenhalter Küchenrollen Küchenpapier schwenkbarer Papierrollenhalter wandmontierter Papierrollenhalter Edelstahl (Steel Polish)	1	amazon.de	Amazon	Oberscheinfeld	Bayern	91483	MarketplaceFacilitator	5.29	1	0	0	0	0	0	0	-1	-0.94	-1.95	0	0	2.4
03.01.2022 20:13:54 UTC	16869869152	Bestellung	302-9835342-1129115	7xPP_Coloured_Marbel_200pc	ARSUK Cat's Eye Farbiger Glasmarmor läuft. kommt in Einer Tasche. Schutz vor Beschädigung. Sportspielzeug & Outdoor-Spiele (200 Stück Farbe Marmor)	1	amazon.de	Amazon	Floh-seligenthal		98593	MarketplaceFacilitator	11.15	2.12	0	0	0	0	0	0	-2.12	-1.99	-3.99	0	0	5.17
03.01.2022 20:13:54 UTC	16869869152	Bestellung	302-9835342-1129115	FBA_Dxpp_100psc_ColourMarbles	ARSUK Glasmurmeln. Spielzeug. Deko Kugeln Durchsichtig Klare Glasmurmeln. Dekoration Glaskügelchen bunt	1	amazon.de	Amazon	Floh-seligenthal		98593	MarketplaceFacilitator	7.76	1.47	0	0	0	0	0	0	-1.47	-1.38	-2.52	0	0	3.86
03.01.2022 20:56:14 UTC	16869869152	Bestellung	303-4451641-5225147	FBA_ARS-DL20BLK_Desk_Lamp	ARSUK LED-Schreibtischlampe mit kabellosem Ladegerät. berührungsempfindlicher Augenpflege. 3-stufiger Helligkeit. 4-Farben-Tageslichtlampe für das	1	amazon.de	Amazon	Andau		7163	MarketplaceFacilitator	20.16	4.03	0	0	0	0	-1.01	-0.2	-3.83	-3.45	-3.38	0	0	12.32
03.01.2022 21:04:11 UTC	16869869152	Bestellung	303-7401256-2790747	FBA_apple_peeler_red_70099	ARSUK Apfelschäler. Corer. Kartoffel Obst Schäler und Cutter. Schälmaschine. Rotierend Apfel Schäler mit Saugwirkung Tasse (Apfelschäler: Rot)	1	amazon.de	Amazon	Moers	Nordrhein-Westfalen	47445	MarketplaceFacilitator	11.34	2.15	0	0	0	0	0	0	-2.15	-2.02	-3.38	0	0	5.94
03.01.2022 21:09:08 UTC	16869869152	Bestellung	302-6988244-1517934	FBA_ARS_Code:31666_Can_Snuffer_Set	ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing_Snuffer_Set_3 STK)	1	amazon.de	Amazon	Plattling		94447	MarketplaceFacilitator	12.6	2.39	1.12	0.21	0	0	-1.12	-0.21	-2.39	-2.25	-2.52	0	0	7.83
03.01.2022 21:13:56 UTC	16869869152	Erstattung	303-5300567-9093142	FBA_ARS_Code:31666_Can_Snuffer_Set	ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing_Snuffer_Set_3 STK)	1	amazon.de	Amazon	Oldenburg In Holstein	Schleswig-Holstein	23758	MarketplaceFacilitator	-12.26	-2.33	-1.67	-0.32	0	0	1.67	0.32	2.33	1.75	0	0	0	-10.51
03.01.2022 21:21:33 UTC	16869869152	Bestellung	302-4989167-4625942	FBA_Cxpp_0.20g-2K-Bio-Pellets-WHT	ARSUK Softair Kugeln Munition Paintball Hochwertige BB. High Grade 6mm - 0.20g. Gewehr Sniper Waffen Erwachsene Jagdsport Zubehör	1	amazon.de	Amazon	Siegen	Nordrhein-Westfalen	57080	MarketplaceFacilitator	9.24	1.76	0	0	0	0	0	0	-1.76	-1.65	-2.52	0	0	5.07
